name,twitter handle,id,followers,bio,influence score
Orlando Mayorga,Orlando26503962,1025431018537451520,5,,17
Joseph Louis Matamoros M.,07031996Luis,991559749,35,"Amor a 🇳🇮
Bendecido al tener mi bebé",17
El Chamaquito 👦,DHBlandon,1038891824,63,Te Amo HDBL 😘😍,17
Paulo McNally,PauloMcNally,2153375965,35,#beStrong,17
Vanessa Gutierrez,nesag7,211271387,130,"Soy una persona muy alegre, sociable, extrovertida, y si quieres saber mas...",17
Anita,anitacolocho,3887698634,66,,17
Carlos3ero,carlos3ero,2393304493,47,"Nicaragua serás libre!!!
#SOSNICARAGUA",17
luis francisco,lufme_luis,421051922,24,,17
Luis Manuel Cano,LuisManuelCano7,1114246279415193601,74,,17
ana cristina,cristinagcr,3033914264,205,✨ you are what you love ✨,17
Carla Silva,casgut,312381570,42,,17
Tania Solorzano,Tasc1979,882676670,141,Amante de la belleza del mundo,17
zuu🎨,gerchilli,1094666010475577345,120,🌧️ (( bittersweet ))	#세븐틴			            																															  #형원 🐺 #WONHO ʷᵉⁿᵉᵉ 💭,17
Karla Guerrero,KarlaCecilia_12,2397119954,178,Diego Vega Rivera♡❤️31/08/14 Siempre? Siempre.,17
Dj RoCa505,DjRoca505,933136998,75,"Deejay desde hace un buen tiempo, trato de disfrutar de mi trabajo al maximo!!!",17
changuita,Elizabe25543429,1003103241134014469,0,"CRIMENES DE LESA HUMANIDAD EN MI PATRIA !!!  LEVANTO MI VOZ, PIDO JUSTICIA,  POR ESO SOY VANDALICA  DE CORAZÓN. !!!",17
johan b 𓅓,icyvalentine__,995325507804782592,47,heaven on earth.,17
happyfish,leesbjr,1116158077965828096,180,empty,17
Cocodrila empijamada,nanic35,96413967,53,Hasta ahora la vida me ha dado suficiente para sonreir y para llorar sin necesidad de cuestionar.,17
Pájaro Nacional,NacionalPajaro,1031288787719147520,8,,17
Ae 🧚🏼‍♀️,imwattta,1003932776767164416,431,,17
Cesar Tellez Sanchez,uriel1907,1254550752,62,"amante de la historia, de la preservacion del medio ambiente y defensor de identidad cultural de la raza indohispana.",17
Bigdaddycool,Lesther_merlo,3149541401,12,,17
Viva Masaya Jodido,Isaacarguellof,2453341942,10,Nicaragua libre,17
NESTOR BRUNASSI,NESTORBRUNASSI,777473780,10,,17
Adicto al Café,MartnZela,1186854750,80,"Médico Interno. 
compartir con los amigos, es tiempo vivido💪
vive la vida 😎
 Coffee 😋",16
jose cruz,VULCANOTASTIC11,1024115596957503493,34,"Ing geólogo de profesión, vulcanologo por pasión 🌋❤️🖤",16
Edgar Canton,canton_edgar,985333184635260928,9,MLB Música Jugadores famosos Rarezas Funcionarios y organismos gubernamentales Funcionarios y organismos gubernamentales MLB,16
emma 🧃🐢 | des era,paulsonsgagaa,1005693109584396288,873,flung out of space | ARTPOP & joanne enthusiast | black lives matter | protect asian lives | @paulsonsgagaa2 | she/they,16
Exzequiel Zerón,ezequielzeron29,932732188902219777,25,"Lo que no te mata , te hace mas fuerte.",16
Random 🔀,DylhanMeLo,3377653521,24,,16
La Guasiruca,LGuaciruca,1118692108871843841,1,,16
ILEANA CONRADO,ileana_conrado,758534249754406912,44,Música País Hip-Hop / Rap,16
volcano,NicaVolcan,2448025298,48,the land of lakes & volcanoes,16
Marlon,dereckMedina,236945064,2,,16
WJ Mendoza,WaldyrMendoza,824446711,3,Ing. Civil,16
Ines Molina,imolinajimenez,230520427,34,"Comunicadora social, nicaragüense, mujer autoexigida y comprometida con la promoción y la defensa de los Derechos Humanos...¡¡¡Pro Internet Inálambrico libre!!!",16
FeЯ Märzenbier,Ref_Alacrab,384566977,102,“Hard work beats talent when talent doesn't work hard.” #FollowBackFC,16
Maria del Carmen Faj,Mariade66730279,4664165543,4,Dios,16
GemmaEvee,GemmaSerranoM1,1120083924057718784,1023,"Periodista/ Anti Feminista de agenda progre/ Pro Vida,  💙✊🇳🇮",16
FranchescaBravo🇳🇮,barbie_fran_,775063967072866304,53,🥰🥰🥰🥰🥰,16
Adriana Michelle Rodríguez,adrimichelle571,934171897641783296,30,"🇳🇮 19 yrs. Amante de el cine, Netflix, la lectura, el anime, la música, el arte, la justicia y la democracia. ARMY nicaragüense, enamorada de Jeon Jungkook🐰.",16
El soberano de Nicaragua.,GJugamar,998360780545445889,3,,16
Ernesto Mejia Oquel,titomejiaoquel,31817818,88,🏍🚗📱,16
CESAR ZELAYA,CZelayaB,1014996563809226752,18,,16
Edward kygo,edwardangelrui1,995505440028020737,43,bad flow bitch🦁,16
Roa,roa_luis,301565517,48,,16
Joel Hernandez,Mar_Her1106,584490357,23,https://www.facebook.com/servibasculasnicaragua/,16
EDWIN A. RAMIREZ 🇳🇮 😎,edwinramirez_89,1183532984,104,POR UNA VIDA MEJOR!,15
Moreno Joaquin🧔🏻🐱⚽️,Joako9626,1385345936147329036,79,"Fighting one day at a time, always. Madridista hasta las cachas! Solo es mi opinión no lo tomes personal 🤦🏻‍♂️",0
Giovca,giovegaca,1065806781547450368,20,Por una Nicaragua Libre,0
Alex Azael,AlexanderAzael2,1315807991216648192,34,🇳🇮🏳️‍🌈🇻🇦 Totus tuus ego sum,0
Macarthur,arthurrebelion,348965711,173,Una gota de pura valentía vale más que un oceano cobarde .,0
D E Y 🐝,MariDeeyy,1045378116334604288,818,"Así que, mírame a los ojos; dime qué ves ? 🌪💫",0
Donald GV,DonaldGV1,1354826559236935684,43,Nicaragüenses 🇳🇮 Madridista❤️ ART Jalapa 🔰Facebook: Donald GV Instagram:Donalito07,0
Carlos Inirio (Chamito),InirioChamito,1179764720305352705,137,"Servicios de mi Pueblo, Deporte, Política,",0
Jessbelin Leiva,JessbelinL,1220457784870875136,3,lic en derecho,0
Chavalo Pinolero 🇳🇮,ChavaloPinolero,1396264273987395584,41,Ya es momento de ganarme varios bloqueos por no callar la verdad 😘,0
Dulce y Triste,Trilce50818272,1238897083031212042,43,"Amigable, sociable, amorosa, humana, amistosa y muy Mariana.",0
Rαƈԋҽʅ,psychotic_url,1281722649039822849,15,I’d rather live outside. I’d rather chip my pride than lose my mind out here.,0
Jhonny Cas,JhonnyCarcamo2,1169153870662176770,86,✨History Favors Those who risk everything 😎✨,0
Jose  Castillo,JoseCas00486135,857118672,0,SOY  UN TIPO TRANQUILO  ME GUSTA  DIVERTIRME   SALIR  A  CONOCER  LOS RINCONES  DE  MI PATRIA  VIAJATR   Y  SOBRE TODO   TRABAJAR,0
Ariel Ricardo Rivera Machado,ArielRicardoRi1,1326720522554667011,16,vivir feliz,0
Sinar Aracely Membreño,Aracely15_Mora,1394719299923808258,26,Intenta siempre todo aquello que creas imposible 🤍✨,0
Carlos Velasquez,CarlosV98465544,1366243181088673793,16,En planes,0
𝙿𝚎𝚊𝚗𝚞𝚝𝚋𝚞𝚝𝚝𝚎𝚛𝙶𝚒𝚛𝚕,itsme_gabym,1246538992969035779,121,Patria Libre y Vivir 🇳🇮,0
Luegi,Luegi3,931932991227613184,1,#Musico #ClashRoyal #NUBIA😍,0
Piensa Crypto,piensacrypto,1400647067685457922,8,Aprende todo sobre Crypto Moneda 🐝,0
Elieth Soraya,Elieth00942488,1380259351156436992,2,"Ser yo misma, poder servir a los demas sin esperar nada a cambio, amar a mi familia y poder compartir con ellos buenos momentos es algo especial para mí.",0
Lector de todo,lectordetodo,1342593936943173635,11,,0
Farick Mena,Farickmenacode,1177357855135031297,78,"Software Developer | SOFTWARE  ARCHITECTURE | IA DEVELOPER |
Fasty Technologies | Fasty Payments |
Github: Farickmenacode73
Nicaraguan 🇳🇮",0
Fátima RC,Ramos_Fatima28,1179150877405396992,25,💙NICARAGÜENSE// Diseño Gráfico/Universidad Centroamericana// 21 años,0
Roman Bojorge Gomez,RomanBojorge,1003020686057787393,58,medico especialista en cirugia general y laparoscópica,0
Holy Cross College- Careers Department,careers_hcc,1379144248625401864,9,,0
Una clásica por favor 🍺,MarvincitoMonc2,1233035138281431041,172,"Me tiene que gustar a mi, me tiene que hacer feliz a mi, y me tiene que parecer bien a mi, por que nadie lo va a vivir por mi 💙",0
Yassir,YassirGuillen,1156372605072543745,250,Toda la vida es un baile y te pueden bailar,0
Jarocho Azulcrema 🦅,AzulcremasCA,1267928912530509824,93,"Fans de “El más grande” ¡Nueva cuenta! Noticias, rumores, apoyo y un poco de análisis. Cualquier aporte, crítica y colaboración es bienvenida 🦅💛💙",0
MOVIMIENTO LA VOZ DEL PUEBLO,MovimientoVoz,1018210965668712449,70,LUCHAMOS POR LA LIBERTAD.. LA RESISTENCIA SOMOS LA VOZ DE NUESTRO PUEBLO.,0
Luz de Luna,LuzDeLunachala,1330669791972118531,21,La verdad siempre saldrá a luz,0
Angeles Pilar8690@gmail.com,Pilarangeles861,1165732414515294213,404,"las derrotas no existen para mí, si caigo me levanto con más fuerzas.",0
𝐻𝑜𝑠𝑒𝑜𝑘𝑖𝑒,Mochi05169404,1345901910474321920,50,𝙸'𝚖 𝚊 𝚂𝚞𝚗𝚏𝚕𝚘𝚠𝚎𝚛🌻,0
Emilio Somarriba,EmilioSomarrib1,1210694459882659841,39,,0
Mau,MontealegreMau,1244837426775896065,272,,0
GILBERTO SANDOVAL G,GILBERT01882635,772073733234253824,5,SOY FELIZ CON MI VIDA PORQUE VIVO LA MIA Y NO LA DE LOS DEMAS.,0
Norwin Briceño,briceno_norwin,1382752140125429767,81,"N🏝CARAGÜENSE por gracia de DIOS ❤


nueva cuenta ¡¡",0
Luz Ared M Olivas,AredLuz,1229752404947750912,6,Tu poder es inmenso  mi mejor regalo 16-09-2019,0
Elean Lara ⚕,pinchepreintern,1201996256425512960,433,médico pre - interno,0
Lennon Rodríguez M,LennonRodrguez1,1262136979095015427,36,amo a dios,0
Noname,TitiNanden,1233778647087095808,40,"Est-Nic/ Loyalty/ Sol, playa y en la arena...",0
Francis Kreimann,FKreimann,1267234952921452544,44,Comunicadora | RRPP | RRSS | Sobreviviente de cáncer de endometrio | Deseo lo bonito y una ☕,0
Georgina Ruiz,ginitaruiz,22822144,137,"Abogada y Notaria. 
Derecho de Familia.
Especialista en Gestion de la Información
Defensora de Derechos humanos",0
quiquiqui,joshuusama,1267359782660460545,42,Just an average simp.,0
Mercado Roberto huembes.,HuembesMercado,1286661811643846659,0,"Tu mercado, Mi mercado, nuestro mercado.

https://www.facebook.com/mercado.robertohuembes.7",0
Miguel Obando y Bravo,TercerArzobispo,1363345548552663047,1,"Arzobispo Emérito de Managua| 
Obispo auxiliar de Matagalpa 1968| 
Cardenal presbítero de San Juan evangelista en spinaceto|
Que en paz descanse✝️",0
Eddie Manuell,eddiemanuell,253277137,7,,0
masiel lopez,masiell05475622,1387247603889418240,30,🥰❤🖤,0
هارلي كوين,_carolrivas7,1245499948302569479,307,maldade na mente pureza no coração 🎭casada @_chamagrim 🥰,0
Volcán Vandálico,Frankli73903935,1183571991745441793,14,,0
Avril Esmeralda,AvrilEsmeralda6,1265718872012926978,0,holiwis,0
Bismarck Rodríguez,bosawas2011,396607668,7,"Dios, familia y patria...nuestro fundamento de vida 💪😎👌",0
QK🐼,cucapanda,1201947702843580417,110,Hater con Beatriz y sin retrato!🔥 | Pro-Cannabis | Defiendo el patriarcado y al sexo natural como tal | El más bloqueado en Nicaragua. 𓂺 Horrible esa Mierda!,0
Byron Centeno,ByronCenteno12,1336471398760542209,5,Un mundo mejor es posible 🌱,0
Jorge Blandón,JorgeBlandn3,1187013406924169217,44,Amante de la democracia y la libertad,0
El Kevin,elkevinMGA,1246203568257892352,37,"Nica 🇳🇮
Estudia, trabaja y sé gente primero que allí está la salvación. - Rubén Blades.",0
Visión Electoral 2021,V_ElectoralNi21,1298645548745084929,589,Análisis político de cara a las elecciones en #Nicaragua 2021 🇳🇮,0
Ruben,Ruben11944113,1223704791089590272,7,,0
Caleb Mendoza,CalebMe64333562,1368583692055101440,3,Fan del Barça,0
Cristopher Sobalvarro,Crisobalvarro,988221977415610369,46,,0
Marco,Marco90145933,1340067662647472129,206,"tengo 17 años
soy de nicaragua
quiero gente seria y discreta 
que me hagan suyo",0
Mafale,Mafale5,1392112824219017228,118,"Nicaragua 🇳🇮🇳🇮
BTS 💜💜
yoonmin 💛💛
Namjin ❤❤
vhopekook 💙💙👀",0
miluz,luchaxlanic,1611356402,2,Noticias Política Periodistas y comentaristas Estados Unidos y el mundo.  Quiere a su patria libre. de dictadura.,0
Johanna Espinosa,jespinosa003,80948364,3,,0
María Teo,TeodoMor16,1264032027218710528,5,Es de María la nación.,0
Eduardo Adobe,AdobeEduardo,1350348790411231234,2,Apariencias...,0
Juana Guaido Lopez,juanalachama,1389001700397170691,169,"🎶 Ay, Nicaragua, Nicaragüita🎶🩸🇻🇪 🇳🇮",0
David Castillo,Pinolillo_Ice,842668446,212,Papá de Catalina y Luciana Castillo 😊,0
El viejo del Vivero,viejovivero,1396520400281088011,25,Todo con respecto al Club Deportivo Badajoz. #Objetivo10000 #ParteDeTi,0
Mar,magguevara_,1249132405581062144,164,N I C🇳🇮,0
⚜️MissCavill⚜️,misscavillI,1394414284931743752,84,NothingSpecial,0
icristel,icristel1,1377792900063432709,16,Nicaragüense // 25 // Católica // Humanitarian // @MU19aNIC  #JuntosResistimos #SOSNicaragua #LibertadParaNicaragua,0
Donald Espinoza,JrJrnicaragua,1074893516713705473,3,SUD 🙏 Nicaragüense 🇳🇮 Contador 🎓Escritor 📖🖋,0
Andrea🐰,Milly12_A,1179535591932911616,504,YHLQMDLG👁,0
Angel Medrano,medrangel90,51547548,32,"Entrepreneur, politician.",0
Eduardo Zapata,EFlavio60,955869021601173509,101,,0
max_sex,hot_12_hot,209744451,7975,Socializando....,0
Clari,sequeiracc,1260217696739831810,6,"Si me siguen, me aguantan. ☺︎︎",0
Gian,Gian2793,1213747323865460736,9,🇳🇮✊🏻💙,0
Orlando Rizo M.,orlandorizom,1359907464913833984,31,"Comunicador Social 🎙🎥📝
Podcastero, productor audiovisual, guitarrista y huertero novicio.",0
Lupis,MorenaG01025703,1331503508609261569,0,"Soy una persona transparente sin tapujos,contundente en mis acciones y a veces muy emocional sin pensar reacciono. Soy leal a los que amo y los defenderé. Plomo",0
Cruz Zepeda,zepeda_zepeda13,1391027849809780736,25,luchador de las revoluciones sociales y la democracia,0
Fede KC,fekucu,1088638944063963136,12,Cultura popular Noticias Generales Hágalo usted mismo y hogar Diseño y arquitectura,0
Agroman 🐮🌾,Andressito17080,1209745880099766273,193,Ing. agropecuario 🐄🌱,0
Dave Zelaya,ZelayaDave,1315451356359135238,4,,0
Ethel yahoska Reyes membreño,YahoskaEthel,1394178932497321985,5,la Tristeza la dejó cuando entró al escenario a bailar al son de marimba🇳🇮,0
@Villarnoel,Villarnoel1,1183155137512165376,3,"Chofer, Todólogo, Estudios Economía, Agroecología Desarrollo Rural Sostenible, medio ambiente; Suelos sanos, Planificación, Evaluación Seguimiento de Proyectos",0
ROZÚ 🇳🇮🙂,errezuniga,1289963300,8759,Carpe Diem... sin mirar a quien!,46
.exe,Giskexe,145604056,6124,Todo se está desarrollando correctamente.,46
Marina Jacoby,marinajacoby,179709301,29876,Miss Nicaragua 2016  Instagram: marinajacoby,46
Elizabeth Romero,Eliz_Romero,1180840712,6853,"Obrera de la tecla. La fortaleza me la da mi Creador. Nicaragüense por gracia de Dios.

Periodista Independiente.",45
Bangtan Nicaragua 🇳🇮🧈,BangtanNic,924998909050675200,3604,"Proyectos de stream nacional — charts — Peticiones en TV y Radio Nacional — Información —Traducciones.
Desde 🇳🇮 — 171030 — También síguenos en @bangtanniccrew",43
Niere (REST)🧈BUTTER🧈,BtsNiere7,1040256979480899584,2134,"""Living without passion is like being dead.""",42
AmCham Nicaragua,AmChamNicaragua,150417539,31679,American Nicaraguan Chamber of Commerce / Cámara de Comercio Americana de Nicaragua. Comprometidos con el desarrollo económico de nuestro pais.,42
𝙃𝙖𝙣 𝙎𝙤𝙡𝙤,HanSoloViveSolo,1076489375507251200,3468,Solitario. Me he dado cuenta de la importancia de ser parte de un grupo y de ayudar al bien común,41
jedà stan account,Tristan__esdpv,2940123777,7345,23 || 👽 🖤 || • guardo il trash in TV e lo commento su Twitter.,39
Club Deportivo Walter Ferretti,SomosFerretti,1140680845,7118,Twitter Oficial del Club Deportivo Walter Ferretti de Nicaragua 🇳🇮 | Todos nuestros juegos / All our games in @SportsFlick,38
Cristyana Somarriba,cristyanas,46580550,11341,Fundadora de @evasurbanas #Comunicadora #Cantautora #CreadoraDeContenido #Feminista IG: CristyanaSomarriba / Escucha el #PODCAST ➡️ http://ow.ly/apfV30quU1p,37
G,gemaobregon_,2161338397,2555,Haciendo las cosas mal desde el 2002 // 👩🏻‍⚕️,36
Josefina Vijil,VijilJosefina,987795735239413763,1616,"Nicaragüense. Educadora. Docente, investigadora y acompañante pedagógica. Temas de interés: lecto-escritura, mejores prácticas de aula, formación docente",35
𝒔𝒕𝒆𝒇🥀,ingenierastef,2546994212,3734,21 • Industrial Engineer 👷🏻⚙️,35
Ximena Rattoni,laflacarattoni,333652072,2225,Sec Adj. APJ GAS @APJGas_CTA - @LaCTA_ok - La Alameda/21F  @alamedacapital  @21_nacional #LaFlaca #Laudatista #Hay21F #PorteñaDeUnaPieza,34
gabriela selser,gabrielaselser,733080771624206336,1816,Periodista,34
Miguel Umlauff,mumlauff,41320456,1430,"Madrileño, (D)emente, Eurocritico, Gourmand, ortodoxo y dizque project manager . Miembro del CC de @elPCE",33
Ⓝⓔⓜⓛⓘ-Ⓝⓘⓒⓐ,Nemli_mot,990050721713311744,1205,"Morir de pie, o vivir de rodillas!!! (I may be Paranoid, but not an Android)
ANIMEGA.",33
MAM - Nicaragua,mamnicaragua,131302469,3329,El Movimiento Autónomo de Mujeres de #Nicaragua es un movimiento social y político que reivindica la igualdad para la construcción de democracia.,33
Aurora 🦋👒 ♀ #palestinalibre #ColombiaResiste,inviernoboreal,963830344976883713,1011,"Sé tu el cambio que quieres ver en el mundo Mahatma Ghandi
#FridaysForFuture #RiseForClimate #Feminismo #residuocero #zerowaste #DDHH #StopArmas  #Decrecimiento",32
El Chaneque 🇳🇮,Irvin1991,154955414,529,"▶ Te daría mi vida, pero la estoy usando ✨✌🏼",32
G E N,RugenLumangaya,520144008,1896,Iskolar ng Bayan | PUPian,32
Allan Frank,Allan_Franky,556046584,3396,"Aventurero, músico, de 🇨🇱, pero vivo en 🇺🇲, me gusta la política pero desconfío de los políticos, fuerza a los Liberal - Libertarios 🐍.",32
Radio Dario 89.3,RadioDarioNi,360873356,3915,El principal medio de comunicación en el occidente de Nicaragua. Fundada en 1949 por Juan Toruño Calderón.,32
L,etherealovee,2299817132,2826,Ser humano en exploración.,32
Carracuki,carracuki,2991974705,863,el que dice la verdad ni peca ni miente,32
Gabriela Castillo,MagdaGabrielaCB,1569280489,6306,Comunicadora Social #TV #Radio #RRPP. Los RT y FAV son con fines informativos. https://www.facebook.com/magdagabrielacastillo,31
𝖭𝖺𝗍,yavigoo,2713262253,16990,IG: _nat20,31
Jose Sandino,joansamo01,72337637,1737,Me apasiona el mundo del emprendimiento 🚀 | Me gusta ayudar a las personas 😊| Developer  👨‍💻 | Growth Hacker en proceso 📈 |,31
José Luis Avilés Gar,joselius7,235835061,214,"Lic. en Administración de Empresas UCA
Post grados en Universidad de Holguín 
Msc. en Administración de Empresas de Servicios UPONIC FIU Chinandega",31
Wendy Quintero Ch.,wendyquinteroch,610318590,837,"Soy comunicadora social, de Nicaragua, me encanta la radio y la prensa escrita. Madre, jefa de familia y una persona que lucha por alcanzar sus sueños.",31
Think Nicaragua,thinknicaragua,987505407190020096,1311,"Abogados de profesión, periodistas por vocación. Buscamos informarte de manera fácil y eficiente para que conozcas y defendas tus Derechos.",30
🌻karou🌻,karou_lml,964297988008042496,496,🤧,30
"Antonio ""Toño""",Anton707,107143827,630,"Comunicólogo | Community manager

Todos los tweets emanados de ésta cuenta son ejerciendo mi derecho a la libre expresión (incluye los RT's)",30
Irudany,irudany,189753362,740,Animanga. BL fan. Shota fan,29
L U C I F E R 👹,theLuciferG,193449901,1124,"Unos dirán que soy buena persona, otros dirán que soy lo peor. Créanle a ambos.",29
Annen Castillo,annenviva13,1623140646,2412,,29
Nica 🇳🇮,18deabril_nica,1055274976604012544,590,💙,29
rafa,rafacmilano,370032987,170,"La buena ensalada, bien aceitada y poco avinagrada.",29
Telenorte,TelenorteNic,179613860,4451,TELENORTE. CANAL 48 CLARO TV y CANAL 87 TELECABLE ESTELI.,29
EmbaCubaNicaragua,embacubanicara,839848835673387008,2590,Sitio Oficial de la Embajada de Cuba en Nicaragua,29
maleada,sanmonada,918274469671718912,120,"si sos la lluvia del trueno • tu magia está cerca y protege el lugar • cuando no se debe es cuando más se disfruta •

#NiUnaMenos",29
